301,题目1,1.0000582842,-1.5664801655,-2.67287590947|-1.31573103028|-0.710833556645,1|2|3|4,选项1|选项2|选项3|选项4,1,2
449,题目149,1.959333053,-0.6492375373,-1.7982389413|-1.01396667171|0.864493001177,3|1|2|4,选项1|选项2|选项3|选项4,2,2
450,题目150,1.9599204232,-0.3414571903,-1.91622424678|-0.0377256646511|0.929578340388,1|2|3|4,选项1|选项2|选项3|选项4,2,2
451,题目151,1.96100468,0.5584120754,-0.553676638609|0.385941783203|1.84297108152,1|2|3|4,选项1|选项2|选项3|选项4,2,2
452,题目152,1.9698248068,0.868621021,-0.100873981909|0.949812592119|1.75692445293,3|1|2|4,选项1|选项2|选项3|选项4,2,2
453,题目153,1.9780604376,0.4653517111,-0.363463481635|0.47065587486|1.28886274003,3|1|2|4,选项1|选项2|选项3|选项4,2,2
454,题目154,1.9826422815,0.8611699795,-0.138857168342|0.853790305545|1.86857680134,4|1|2|3,选项1|选项2|选项3|选项4,2,2
455,题目155,1.9891988203,0.5559990596,-0.8843035631|0.75970641865|1.79259432325,1|2|3|4,选项1|选项2|选项3|选项4,2,2
456,题目156,1.994077122,0.3942469556,-0.690478095386|0.273136549316|1.60008241283,3|1|2|4,选项1|选项2|选项3|选项4,2,2
457,题目157,2.0038707679,0.3151419743,-0.939654891426|0.254920026308|1.63016078791,1|2|3|4,选项1|选项2|选项3|选项4,2,2
458,题目158,2.0074387413,0.5129853875,-0.250015436309|0.653796798442|1.13517480046,3|1|2|4,选项1|选项2|选项3|选项4,2,2
459,题目159,2.0082625354,0.5949362573,-0.0801180336097|0.52470584481|1.34022096065,4|1|2|3,选项1|选项2|选项3|选项4,2,2
460,题目160,2.0135527938,0.3077937024,-0.921183075031|0.395168741918|1.44939544034,3|1|2|4,选项1|选项2|选项3|选项4,2,2
461,题目161,2.01410268,0.504002828,-0.296188893567|0.110326182775|1.69787119471,2|1|3|4,选项1|选项2|选项3|选项4,2,2
462,题目162,2.0359251881,0.604315061,-0.5952634983|0.723012845784|1.68519583541,3|1|2|4,选项1|选项2|选项3|选项4,2,2
463,题目163,2.0391425739,0.5039314004,-0.00668463288672|0.398392006213|1.12008682781,1|2|3|4,选项1|选项2|选项3|选项4,2,2
464,题目164,2.0424805215,0.4645512113,-0.884878769568|0.320586016353|1.95794638709,1|2|3|4,选项1|选项2|选项3|选项4,2,2
465,题目165,2.0435072713,0.5402665245,-0.230571912965|0.39616499283|1.45520649372,1|2|3|4,选项1|选项2|选项3|选项4,2,2
466,题目166,2.0447090766,0.6695145776,-0.815887860513|0.857970741907|1.96646085139,3|1|2|4,选项1|选项2|选项3|选项4,2,2
467,题目167,2.0529983915,0.6412838668,-0.271491080828|0.97642883919|1.21891384195,3|1|2|4,选项1|选项2|选项3|选项4,2,2
468,题目168,2.0567312698,0.6587228013,-0.775558043261|0.988598148763|1.76312829849,4|1|2|3,选项1|选项2|选项3|选项4,2,2
469,题目169,2.0614855929,0.7216579268,-0.0755512523838|0.268360909516|1.97216412315,1|2|3|4,选项1|选项2|选项3|选项4,2,2
470,题目170,2.0695536837,0.701297154,-0.173717491522|0.708754341024|1.56885461249,3|1|2|4,选项1|选项2|选项3|选项4,2,2
471,题目171,2.0701802216,0.7519058608,-0.512193336638|0.807393463022|1.96051745588,4|1|2|3,选项1|选项2|选项3|选项4,2,2
472,题目172,2.0912699298,0.4695204284,-0.83196870118|0.635287278069|1.60524270844,1|2|3|4,选项1|选项2|选项3|选项4,2,2
473,题目173,2.1142420984,0.4938673825,-0.731479747996|0.907643160146|1.30543873538,4|1|2|3,选项1|选项2|选项3|选项4,2,2
474,题目174,2.1144218621,0.5042493018,-0.670379700446|0.740406903204|1.44272070258,3|1|2|4,选项1|选项2|选项3|选项4,2,2
475,题目175,2.1156507388,0.4100008677,-0.948828119675|0.324959904954|1.8538708178,1|2|3|4,选项1|选项2|选项3|选项4,2,2
476,题目176,2.1254524066,0.4010113025,-0.523665706178|0.465967622028|1.26073199161,3|1|2|4,选项1|选项2|选项3|选项4,2,2
477,题目177,2.1406223104,0.5894181902,-0.698099568029|0.970727006574|1.49562713191,3|1|2|4,选项1|选项2|选项3|选项4,2,2
478,题目178,2.1512619814,0.4547577389,-0.418428815265|0.241727472545|1.54097455946,3|1|2|4,选项1|选项2|选项3|选项4,2,2
479,题目179,2.1524638484,0.4155425731,-0.921044868691|0.497900162592|1.66977242528,4|1|2|3,选项1|选项2|选项3|选项4,2,2
480,题目180,2.1543477631,0.3552455569,-0.574247177971|0.165210648754|1.47477319977,4|1|2|3,选项1|选项2|选项3|选项4,2,2
481,题目181,2.1556612297,0.7924588479,-0.133897810584|0.989229247641|1.52204510669,3|1|2|4,选项1|选项2|选项3|选项4,2,2
482,题目182,2.1699084654,0.5728275069,-0.207696498547|0.752959541089|1.17321947813,1|2|3|4,选项1|选项2|选项3|选项4,2,2
483,题目183,2.1717035426,0.5453772159,-0.523846611828|0.922486111758|1.23749214776,2|1|3|4,选项1|选项2|选项3|选项4,2,2
484,题目184,2.177944311,0.4641733026,-0.988487092269|0.790886726504|1.59012027343,4|1|2|3,选项1|选项2|选项3|选项4,2,2
485,题目185,2.1814677828,0.598937449,-0.535885645177|0.341176623086|1.99152136907,2|1|3|4,选项1|选项2|选项3|选项4,2,2
486,题目186,2.18222036,0.504797419,-0.290212393643|0.112469406982|1.69213524359,3|1|2|4,选项1|选项2|选项3|选项4,2,2
487,题目187,2.1933134292,0.5186533835,-0.462445598319|0.199564388672|1.81884136009,1|2|3|4,选项1|选项2|选项3|选项4,2,2
488,题目188,2.204326837,0.3732594773,-0.949513822369|0.350227077949|1.7190651762,4|1|2|3,选项1|选项2|选项3|选项4,2,2
489,题目189,2.2161641186,0.4347363143,-0.133977076553|0.107439904342|1.33074611505,4|1|2|3,选项1|选项2|选项3|选项4,2,2
490,题目190,2.2162591108,0.3692916705,-0.431333124936|0.244787301709|1.29442083458,3|1|2|4,选项1|选项2|选项3|选项4,2,2
491,题目191,2.2173461026,0.6601007123,-0.272505042484|0.357490901023|1.89531627837,4|1|2|3,选项1|选项2|选项3|选项4,2,2
492,题目192,2.2240908298,0.7825215711,-0.0388241070429|0.745442706704|1.64094611365,4|1|2|3,选项1|选项2|选项3|选项4,2,2
493,题目193,2.224936455,0.6003115971,-0.538272933191|0.772483229164|1.56672449538,2|1|3|4,选项1|选项2|选项3|选项4,2,2
494,题目194,2.2254746613,0.6441794338,-0.0288546212079|0.669208608074|1.29218431447,3|1|2|4,选项1|选项2|选项3|选项4,2,2
495,题目195,2.2257407683,0.2832517921,-0.863792709368|0.435957990182|1.27759009538,2|1|3|4,选项1|选项2|选项3|选项4,2,2
496,题目196,2.2266929805,0.5478575394,-0.548942816243|0.302960042744|1.88955539166,2|1|3|4,选项1|选项2|选项3|选项4,2,2
497,题目197,2.2268639755,0.4742369451,-0.69820692864|0.874032116073|1.24688564772,2|1|3|4,选项1|选项2|选项3|选项4,2,2
498,题目198,2.2273054436,0.5191668569,-0.835928257468|0.72008513631|1.67334369187,1|2|3|4,选项1|选项2|选项3|选项4,2,2
499,题目199,2.2324491925,0.4311069949,-0.864804731359|0.552856781818|1.60526893413,4|1|2|3,选项1|选项2|选项3|选项4,2,2
500,题目200,2.2436490578,0.5175734297,-0.36622915263|0.259813712497|1.65913572914,1|2|3|4,选项1|选项2|选项3|选项4,2,2
501,题目201,2.2437306142,0.6942935615,-0.0585964243619|0.82700065163|1.31447645734,2|1|3|4,选项1|选项2|选项3|选项4,3,2
502,题目202,2.2489679093,0.4684944347,-0.854596039665|0.808878057868|1.45120128597,1|2|3|4,选项1|选项2|选项3|选项4,3,2
503,题目203,2.2546985408,0.8636675723,-0.198427205485|0.806107182312|1.9833227401,1|2|3|4,选项1|选项2|选项3|选项4,3,2
504,题目204,2.2561443689,0.7321916195,-0.103740562897|0.427459890634|1.87285553065,2|1|3|4,选项1|选项2|选项3|选项4,3,2
505,题目205,2.2598422912,0.8624504295,-0.367460883605|0.971376393459|1.98343577857,1|2|3|4,选项1|选项2|选项3|选项4,3,2
506,题目206,2.2674913344,0.639485423,-0.731494662439|0.887245293984|1.76270563732,4|1|2|3,选项1|选项2|选项3|选项4,3,2
507,题目207,2.2906308357,0.3909667578,-0.985385974784|0.511040975462|1.64724527286,4|1|2|3,选项1|选项2|选项3|选项4,3,2
508,题目208,2.2911780531,0.466770361,-0.853632442473|0.592090861713|1.66185266385,2|1|3|4,选项1|选项2|选项3|选项4,3,2
509,题目209,2.2922117046,0.6242923762,-0.790253208173|0.875254022775|1.78787631405,2|1|3|4,选项1|选项2|选项3|选项4,3,2
510,题目210,2.2993680899,0.5039602474,-0.893521012156|0.528993560886|1.87640819349,3|1|2|4,选项1|选项2|选项3|选项4,3,2
511,题目211,2.2994524849,0.5954191358,-0.163167226961|0.355894863613|1.59352977083,3|1|2|4,选项1|选项2|选项3|选项4,3,2
512,题目212,2.3064807951,0.2988323315,-0.843734490635|0.249874977274|1.49035650773,2|1|3|4,选项1|选项2|选项3|选项4,3,2
513,题目213,2.3191033146,0.5182655007,-0.527858735886|0.610631512035|1.47202372595,1|2|3|4,选项1|选项2|选项3|选项4,3,2
514,题目214,2.3264637056,0.6817104839,-0.3725354936|0.788418869707|1.62924807556,4|1|2|3,选项1|选项2|选项3|选项4,3,2
515,题目215,2.3287837057,0.8013117337,-0.171391133576|0.61086008868|1.96446624607,2|1|3|4,选项1|选项2|选项3|选项4,3,2
516,题目216,2.3305496462,0.753193641,-0.297763097645|0.710312187113|1.84703183362,1|2|3|4,选项1|选项2|选项3|选项4,3,2
517,题目217,2.3384741152,0.4664553606,-0.38649515092|0.19183515796|1.59402607477,4|1|2|3,选项1|选项2|选项3|选项4,3,2
518,题目218,2.3386063551,0.5148809368,-0.599644900004|0.666479089789|1.47780862048,4|1|2|3,选项1|选项2|选项3|选项4,3,2
519,题目219,2.3419092322,0.5054927954,-0.0909281447876|0.337172942856|1.27023358828,4|1|2|3,选项1|选项2|选项3|选项4,3,2
520,题目220,2.3441971392,0.4051000219,-0.519569796331|0.452787983282|1.28208187888,4|1|2|3,选项1|选项2|选项3|选项4,3,2
521,题目221,2.3454771182,0.5338232131,-0.783332014622|0.833455459079|1.55134619482,4|1|2|3,选项1|选项2|选项3|选项4,3,2
522,题目222,2.3497038721,0.5592790498,-0.831728570257|0.780376953874|1.72918876588,3|1|2|4,选项1|选项2|选项3|选项4,3,2
523,题目223,2.3677600805,0.6252222515,-0.332508098268|0.286756125495|1.92141872739,4|1|2|3,选项1|选项2|选项3|选项4,3,2
524,题目224,2.3846289973,0.7913174684,-0.345133965918|0.816731323559|1.90235504749,2|1|3|4,选项1|选项2|选项3|选项4,3,2
525,题目225,2.4072903766,0.3180320105,-0.659097109503|0.19892453857|1.41426860253,4|1|2|3,选项1|选项2|选项3|选项4,3,2
526,题目226,2.4121637955,0.4606851743,-0.394764516319|0.365424049642|1.41139598946,1|2|3|4,选项1|选项2|选项3|选项4,3,2
527,题目227,2.4303210855,0.4746032752,-0.167400812428|0.206665324413|1.38454531349,4|1|2|3,选项1|选项2|选项3|选项4,3,2
528,题目228,2.4337367315,0.5831057924,-0.463449861691|0.594850369136|1.61791686969,1|2|3|4,选项1|选项2|选项3|选项4,3,2
529,题目229,2.4383131331,0.1846563109,-0.778581765174|0.122783989573|1.20976670839,2|1|3|4,选项1|选项2|选项3|选项4,3,2
530,题目230,2.4520683424,0.4510272562,-0.799264076985|0.523970475551|1.62837537006,4|1|2|3,选项1|选项2|选项3|选项4,3,2
531,题目231,2.4539087092,0.3569610525,-0.455190090585|0.346687744479|1.17938550355,2|1|3|4,选项1|选项2|选项3|选项4,3,2
532,题目232,2.4583094035,0.6354687268,-0.18694026745|0.747935362146|1.34541108576,3|1|2|4,选项1|选项2|选项3|选项4,3,2
533,题目233,2.4660935105,0.2667508503,-0.706356705602|0.155880128518|1.35072912789,4|1|2|3,选项1|选项2|选项3|选项4,3,2
534,题目234,2.4703404064,0.7186323215,-0.307698426276|0.853959073037|1.60963631772,3|1|2|4,选项1|选项2|选项3|选项4,3,2
535,题目235,2.4730966347,0.5632073588,-0.491612126061|0.55623923292|1.62499496949,3|1|2|4,选项1|选项2|选项3|选项4,3,2
536,题目236,2.4890868931,0.4473679204,-0.810342867448|0.984755089576|1.16769153893,3|1|2|4,选项1|选项2|选项3|选项4,3,2
537,题目237,2.5034995036,0.4364686419,-0.442746321378|0.600053868069|1.15209837893,1|2|3|4,选项1|选项2|选项3|选项4,3,2
538,题目238,2.5043789793,0.2527533629,-0.660040088818|0.185218661111|1.23308151632,2|1|3|4,选项1|选项2|选项3|选项4,3,2
539,题目239,2.5105570386,0.690270232,-0.109561661562|0.333743139243|1.84662921841,3|1|2|4,选项1|选项2|选项3|选项4,3,2
540,题目240,2.5328035195,0.6479892349,-0.687370345109|0.854114639432|1.7772234105,1|2|3|4,选项1|选项2|选项3|选项4,3,2
541,题目241,2.5363383795,0.3102580984,-0.891349291964|0.670717857616|1.15140572966,4|1|2|3,选项1|选项2|选项3|选项4,3,2
542,题目242,2.5403669671,0.3971007739,-0.873296531089|0.631473100919|1.43312575189,4|1|2|3,选项1|选项2|选项3|选项4,3,2
543,题目243,2.5478514472,0.96948019,-0.000612701266671|0.920641719744|1.98841155162,1|2|3|4,选项1|选项2|选项3|选项4,3,2
544,题目244,2.5635722695,0.4790165395,-0.398812091489|0.176825207625|1.65903650246,1|2|3|4,选项1|选项2|选项3|选项4,3,2
545,题目245,2.5879760273,0.2967969194,-0.90003307584|0.28793939441|1.50248443969,3|1|2|4,选项1|选项2|选项3|选项4,3,2
546,题目246,2.5885600221,0.5112452372,-0.995150606472|0.954464497317|1.57442182078,1|2|3|4,选项1|选项2|选项3|选项4,3,2
547,题目247,2.5953458979,0.6691186032,-0.00678529517811|0.528783902724|1.48535720202,2|1|3|4,选项1|选项2|选项3|选项4,3,2
548,题目248,2.6010847806,0.7047480979,-0.0531703576619|0.345896782955|1.82151786837,1|2|3|4,选项1|选项2|选项3|选项4,3,2
549,题目249,2.6017811164,0.4397275029,-0.698558746995|0.208254147747|1.80948710791,2|1|3|4,选项1|选项2|选项3|选项4,3,2
550,题目250,2.6022533664,0.3751472706,-0.426513510844|0.343092325899|1.20886299687,2|1|3|4,选项1|选项2|选项3|选项4,3,2
551,题目251,2.6084579375,1.4494453376,0.324346418833|1.45941117285|2.56457842104,4|1|2|3,选项1|选项2|选项3|选项4,3,2
552,题目252,2.6173737568,1.5754084812,0.68059883715|1.56889307907|2.47673352749,4|1|2|3,选项1|选项2|选项3|选项4,3,2
553,题目253,2.6179491564,1.6781356648,0.505032451672|1.77824596439|2.75112857842,2|1|3|4,选项1|选项2|选项3|选项4,3,2
554,题目254,2.6465823793,1.3027882668,0.142116136836|1.19117757317|2.57507109026,2|1|3|4,选项1|选项2|选项3|选项4,3,2
555,题目255,2.6530546386,1.585929621,0.149516170649|1.66427007007|2.94400262217,2|1|3|4,选项1|选项2|选项3|选项4,3,2
556,题目256,2.6643925597,1.4998729958,0.386572929967|1.27030646412|2.84273959331,2|1|3|4,选项1|选项2|选项3|选项4,3,2
557,题目257,2.6771186663,1.6585678349,0.757991131673|1.78338222231|2.43433015078,1|2|3|4,选项1|选项2|选项3|选项4,3,2
558,题目258,2.6821865347,1.7162473064,0.751607110933|1.76350277493|2.63363203322,4|1|2|3,选项1|选项2|选项3|选项4,3,2
559,题目259,2.6837639708,1.7290501182,0.543159696663|1.90001227507|2.74397838283,2|1|3|4,选项1|选项2|选项3|选项4,3,2
560,题目260,2.6911083018,1.4413483115,0.127862150403|1.37827151474|2.81791126937,1|2|3|4,选项1|选项2|选项3|选项4,3,2
561,题目261,2.6992409192,1.7035353756,0.521840267233|1.8134680243|2.77529783518,4|1|2|3,选项1|选项2|选项3|选项4,3,2
562,题目262,2.7184191575,1.4049716779,0.804283120645|1.15543119784|2.25520071526,2|1|3|4,选项1|选项2|选项3|选项4,3,2
563,题目263,2.7187603967,1.7455060106,0.958843140809|1.50226562596|2.77540926518,2|1|3|4,选项1|选项2|选项3|选项4,3,2
564,题目264,2.7278341337,1.4051760175,0.913846342563|1.19020742536|2.11147428462,3|1|2|4,选项1|选项2|选项3|选项4,3,2
565,题目265,2.7388229615,1.5641317299,0.0693756306155|1.95458549772|2.66843406135,4|1|2|3,选项1|选项2|选项3|选项4,3,2
566,题目266,2.7451042142,1.840548491,0.757593150709|1.87394899207|2.89010333013,2|1|3|4,选项1|选项2|选项3|选项4,3,2
567,题目267,2.753315867,1.6060777496,0.681274197466|1.45392511064|2.68303394081,1|2|3|4,选项1|选项2|选项3|选项4,3,2
568,题目268,2.7590044332,1.5542799579,0.31166743117|1.49649120613|2.85468123641,2|1|3|4,选项1|选项2|选项3|选项4,3,2
569,题目269,2.7678057309,1.5361906883,0.991192948134|1.24172519193|2.37565392478,1|2|3|4,选项1|选项2|选项3|选项4,3,2
570,题目270,2.7756907495,1.4901891918,0.689334925081|1.11410354347|2.66712910679,4|1|2|3,选项1|选项2|选项3|选项4,3,2
571,题目271,2.7769472724,1.7100513735,0.295349360687|1.91825918505|2.91654557485,2|1|3|4,选项1|选项2|选项3|选项4,3,2
572,题目272,2.7792250977,1.5836192621,0.450570381448|1.57344189352|2.72684551131,3|1|2|4,选项1|选项2|选项3|选项4,3,2
573,题目273,2.7821025724,1.3944565348,0.269307312237|1.40847691474|2.50558537737,1|2|3|4,选项1|选项2|选项3|选项4,3,2
574,题目274,2.7843533312,1.6843163731,0.291791122949|1.89691086014|2.86424713636,2|1|3|4,选项1|选项2|选项3|选项4,3,2
575,题目275,2.7929678151,1.5572003179,0.739720471327|1.2575444075|2.67433607501,2|1|3|4,选项1|选项2|选项3|选项4,3,2
576,题目276,2.7936637224,1.7206956625,0.972515327224|1.91537765368|2.27419400654,4|1|2|3,选项1|选项2|选项3|选项4,3,2
577,题目277,2.7985090963,1.4456972858,0.0863472282331|1.6034619797|2.64728264944,3|1|2|4,选项1|选项2|选项3|选项4,3,2
578,题目278,2.8336510006,1.4379927111,0.222928168588|1.45281270275|2.6382372619,3|1|2|4,选项1|选项2|选项3|选项4,3,2
579,题目279,2.8337946628,1.2747975339,0.183606151263|1.51834212384|2.12244432649,3|1|2|4,选项1|选项2|选项3|选项4,3,2
580,题目280,2.8351370416,1.5971200298,0.902852482203|1.45158035172|2.43692725558,3|1|2|4,选项1|选项2|选项3|选项4,3,2
581,题目281,2.8382568768,1.4583662694,0.540691101951|1.69366887468|2.14073883159,4|1|2|3,选项1|选项2|选项3|选项4,3,2
582,题目282,2.8403575813,1.4411044915,0.00600185089008|1.33514669089|2.98216493262,4|1|2|3,选项1|选项2|选项3|选项4,3,2
583,题目283,2.8412214826,1.5207455098,0.837819064803|1.29666241823|2.42775504626,4|1|2|3,选项1|选项2|选项3|选项4,3,2
584,题目284,2.8427510955,1.4503319771,0.0878772373835|1.36196457655|2.90115411741,2|1|3|4,选项1|选项2|选项3|选项4,3,2
585,题目285,2.8635221271,1.8593848549,0.931330668696|1.7662247984|2.88059909763,4|1|2|3,选项1|选项2|选项3|选项4,3,2
586,题目286,2.8648930185,1.5024721867,0.580179505865|1.81835653262|2.10888052151,3|1|2|4,选项1|选项2|选项3|选项4,3,2
587,题目287,2.8804530527,1.5091655213,0.20981878751|1.93976423825|2.37791353804,1|2|3|4,选项1|选项2|选项3|选项4,3,2
588,题目288,2.8847606278,1.5420346621,0.721523815027|1.67592429164|2.22865587965,2|1|3|4,选项1|选项2|选项3|选项4,3,2
589,题目289,2.893624615,1.1726107813,0.0394888820167|1.13900316288|2.33934029903,2|1|3|4,选项1|选项2|选项3|选项4,3,2
590,题目290,2.8998501768,1.3858134703,0.211807223545|1.10984826109|2.83578492633,4|1|2|3,选项1|选项2|选项3|选项4,3,2
591,题目291,2.9212501532,1.7027410981,0.451857562561|1.80491315855|2.85145257324,3|1|2|4,选项1|选项2|选项3|选项4,3,2
592,题目292,2.9364283252,1.4343537363,0.343951286591|1.62051532128|2.33859460098,4|1|2|3,选项1|选项2|选项3|选项4,3,2
593,题目293,2.9367777619,1.5473829074,0.816057502168|1.28677891595|2.53931230405,2|1|3|4,选项1|选项2|选项3|选项4,3,2
594,题目294,2.9388962665,1.6211965775,0.549192706381|1.9689432512|2.34545377487,3|1|2|4,选项1|选项2|选项3|选项4,3,2
595,题目295,2.9397117069,1.6789220072,0.434885874241|1.97398699668|2.62789315062,1|2|3|4,选项1|选项2|选项3|选项4,3,2
596,题目296,2.9509156371,1.5834882491,0.697213669407|1.72435331298|2.32889776499,1|2|3|4,选项1|选项2|选项3|选项4,3,2
597,题目297,2.9532065713,1.7177089047,0.671422102194|1.74753027714|2.73417433484,1|2|3|4,选项1|选项2|选项3|选项4,3,2
598,题目298,2.9822600076,1.590807926,0.330134993429|1.48581418445|2.95647460013,4|1|2|3,选项1|选项2|选项3|选项4,3,2
599,题目299,2.9829184742,1.5261141522,0.754772859118|1.30206432225|2.52150527524,4|1|2|3,选项1|选项2|选项3|选项4,3,2
600,题目300,2.9885783465,1.3194803106,0.14141397586|1.34142459719|2.4756023586,1|2|3|4,选项1|选项2|选项3|选项4,3,2
